"Goal"," Target"," Indicator"," SeriesCode"," SeriesDescription"," GeoAreaCode"," GeoAreaName"," TimePeriod"," Value"," Time_Detail"," UpperBound"," LowerBound"," BasePeriod"," Source"," FootNote"," Units"," Nature","Country"," [Age]","[Cities]","[Disability status]","[Education level]","[Freq]","[Hazard type]","[IHR Capacity]","[Level/Status]","[Location]","[Migratory status]","[Mode of transportation]","[Name of international agreement]","[Name of international institution]","[Name of non-communicable disease]","[Policy Domains]","[Quantile]","[Reporting Type]","[Sex]","[Tariff regime (status)]","[Type of facilities]","[Type of mobile technology]","[Type of occupation]","[Type of product]","[Type of skill]","[Type of speed]"
"16","16.1","16.1.1","VC_IHR_PSRC","Number of victims of intentional homicide per 100,000 population, by sex (victims per 100,000 population)","752","Sweden","2017","1.73387","2017",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","PER_100000_POP","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2010","62","2010",,,,"World Health Organization Mortality Database","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2010","26","2010",,,,"World Health Organization Mortality Database","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2010","91","2010",,,,"National Council for Crime Prevention","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2011","81","2011",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2011","25","2011",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2011","56","2011",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2012","21","2012",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2012","46","2012",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2012","68","2012",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2013","61","2013",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2013","26","2013",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2013","87","2013",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2014","87","2014",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2014","62","2014",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2014","25","2014",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2015","83","2015",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2015","29","2015",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2015","112","2015",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2016","106","2016",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2016","77","2016",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2016","29","2016",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2017","113","2017",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2017","86","2017",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","MALE",,,,,,,,,,,,,,,,,"G","MALE",,,,,,,
"16","16.1","16.1.1","VC_IHR_PSRCN","Number of victims of intentional homicide, by sex (number)","752","Sweden","2017","27","2017",,,,"National Criminal Justice Data as Collected through the United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)","Data in reference to one country but derived from different types of sources should not be compared between them.
","NUMBER","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"16","16.1","16.1.3","VC_VOV_PHYL","Proportion of population subjected to physical violence in the previous 12 months, by sex (%)","752","Sweden","2009","2.4","2009",,,,"United Nations Office on Drugs and Crime (UNODC)","UN-CTS. The definition of Physical Assault is fighting, kicking or other type violence that has caused physical harm. The reporting period is the calendar year prior to the interview","PERCENT","NA","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.3","VC_VOV_PHYL","Proportion of population subjected to physical violence in the previous 12 months, by sex (%)","752","Sweden","2010","2.4","2010",,,,"United Nations Office on Drugs and Crime (UNODC)","UN-CTS. The definition of Physical Assault is fighting, kicking or other type violence that has caused physical harm. The reporting period is the calendar year prior to the interview","PERCENT","NA","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.3","VC_VOV_PHYL","Proportion of population subjected to physical violence in the previous 12 months, by sex (%)","752","Sweden","2011","2.4","2011",,,,"United Nations Office on Drugs and Crime (UNODC)","UN-CTS. The definition of Physical Assault is fighting, kicking or other type violence that has caused physical harm. The reporting period is the calendar year prior to the interview","PERCENT","NA","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.3","VC_VOV_PHYL","Proportion of population subjected to physical violence in the previous 12 months, by sex (%)","752","Sweden","2012","2.5","2012",,,,"United Nations Office on Drugs and Crime (UNODC)","UN-CTS. The definition of Physical Assault is fighting, kicking or other type violence that has caused physical harm. The reporting period is the calendar year prior to the interview","PERCENT","NA","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
"16","16.1","16.1.3","VC_VOV_PHYL","Proportion of population subjected to physical violence in the previous 12 months, by sex (%)","752","Sweden","2013","1.9","2013",,,,"United Nations Office on Drugs and Crime (UNODC)","UN-CTS. The definition of Physical Assault is fighting, kicking or other type violence that has caused physical harm. The reporting period is the calendar year prior to the interview","PERCENT","NA","BOTHSEX",,,,,,,,,,,,,,,,,"G","BOTHSEX",,,,,,,
